season,round,driver_id,constructor_id,grid_position,finish_position,points,laps,status_id,is_dnf
2020,10,norris,mclaren,8,15,0.0,52,11,True
2020,10,latifi,williams,20,16,0.0,52,11,True
2020,10,grosjean,haas,16,17,0.0,52,11,True
2020,10,russell,williams,13,18,0.0,52,11,True
2020,10,sainz,mclaren,6,19,0.0,0,3,True
2020,10,stroll,racing_point,12,20,0.0,0,4,True
2020,11,hamilton,mercedes,2,1,25.0,60,1,False
2020,11,max_verstappen,red_bull,3,2,19.0,60,1,False
2020,11,ricciardo,renault,6,3,15.0,60,1,False
2020,11,perez,racing_point,9,4,12.0,60,1,False
2020,11,sainz,mclaren,10,5,10.0,60,1,False
2020,11,gasly,alphatauri,12,6,8.0,60,1,False
2020,11,leclerc,ferrari,4,7,6.0,60,1,False
2020,11,hulkenberg,racing_point,20,8,4.0,60,1,False
2020,11,grosjean,haas,16,9,2.0,60,1,False
2020,11,giovinazzi,alfa,14,10,1.0,60,1,False
2020,11,vettel,ferrari,11,11,0.0,60,1,False
2020,11,raikkonen,alfa,19,12,0.0,60,1,False
2020,11,kevin_magnussen,haas,15,13,0.0,60,1,False
2020,11,latifi,williams,18,14,0.0,60,1,False
2020,11,kvyat,alphatauri,13,15,0.0,60,1,False
2020,11,norris,mclaren,8,16,0.0,42,131,True
2020,11,albon,red_bull,5,17,0.0,23,21,True
2020,11,ocon,renault,7,18,0.0,22,6,True
2020,11,bottas,mercedes,1,19,0.0,18,131,True
2020,11,russell,williams,17,20,0.0,12,4,True
2020,12,hamilton,mercedes,1,1,26.0,66,1,False
2020,12,bottas,mercedes,2,2,18.0,66,1,False
2020,12,max_verstappen,red_bull,3,3,15.0,66,1,False
2020,12,leclerc,ferrari,4,4,12.0,66,1,False
2020,12,gasly,alphatauri,9,5,10.0,65,11,True
2020,12,sainz,mclaren,7,6,8.0,65,11,True
2020,12,perez,racing_point,5,7,6.0,65,11,True
2020,12,ocon,renault,11,8,4.0,65,11,True
2020,12,ricciardo,renault,10,9,2.0,65,11,True
2020,12,vettel,ferrari,15,10,1.0,65,11,True
2020,12,raikkonen,alfa,16,11,0.0,65,11,True
2020,12,albon,red_bull,6,12,0.0,65,11,True
2020,12,norris,mclaren,8,13,0.0,65,11,True
2020,12,russell,williams,14,14,0.0,65,11,True
2020,12,giovinazzi,alfa,17,15,0.0,65,11,True
2020,12,kevin_magnussen,haas,19,16,0.0,65,11,True
2020,12,grosjean,haas,18,17,0.0,65,11,True
2020,12,latifi,williams,20,18,0.0,64,12,True
2020,12,kvyat,alphatauri,13,19,0.0,64,12,True
2020,12,stroll,racing_point,12,20,0.0,51,130,True
2020,13,hamilton,mercedes,2,1,26.0,63,1,False
2020,13,bottas,mercedes,1,2,18.0,63,1,False
2020,13,ricciardo,renault,5,3,15.0,63,1,False
2020,13,kvyat,alphatauri,8,4,12.0,63,1,False
2020,13,leclerc,ferrari,7,5,10.0,63,1,False
2020,13,perez,racing_point,11,6,8.0,63,1,False
2020,13,sainz,mclaren,10,7,6.0,63,1,False
2020,13,norris,mclaren,9,8,4.0,63,1,False
2020,13,raikkonen,alfa,18,9,2.0,63,1,False
2020,13,giovinazzi,alfa,20,10,1.0,63,1,False
2020,13,latifi,williams,19,11,0.0,63,1,False
2020,13,vettel,ferrari,14,12,0.0,63,1,False
2020,13,stroll,racing_point,15,13,0.0,63,1,False
2020,13,grosjean,haas,16,14,0.0,63,1,False
2020,13,albon,red_bull,6,15,0.0,63,1,False
2020,13,russell,williams,13,16,0.0,51,3,True
2020,13,max_verstappen,red_bull,3,17,0.0,50,29,True
2020,13,kevin_magnussen,haas,17,18,0.0,47,139,True
2020,13,ocon,renault,12,19,0.0,27,6,True
2020,13,gasly,alphatauri,4,20,0.0,8,34,True
2020,14,hamilton,mercedes,6,1,25.0,58,1,False
2020,14,perez,racing_point,3,2,18.0,58,1,False
2020,14,vettel,ferrari,11,3,15.0,58,1,False
2020,14,leclerc,ferrari,12,4,12.0,58,1,False
2020,14,sainz,mclaren,15,5,10.0,58,1,False
2020,14,max_verstappen,red_bull,2,6,8.0,58,1,False
2020,14,albon,red_bull,4,7,6.0,58,1,False
2020,14,norris,mclaren,14,8,5.0,58,1,False
2020,14,stroll,racing_point,1,9,2.0,58,1,False
2020,14,ricciardo,renault,5,10,1.0,58,1,False
2020,14,ocon,renault,7,11,0.0,57,11,True
2020,14,kvyat,alphatauri,16,12,0.0,57,11,True
2020,14,gasly,alphatauri,19,13,0.0,57,11,True
2020,14,bottas,mercedes,9,14,0.0,57,11,True
2020,14,raikkonen,alfa,8,15,0.0,57,11,True
2020,14,russell,williams,0,16,0.0,57,11,True
2020,14,kevin_magnussen,haas,13,17,0.0,55,54,True
2020,14,grosjean,haas,17,18,0.0,49,130,True
2020,14,latifi,williams,0,19,0.0,39,130,True
2020,14,giovinazzi,alfa,10,20,0.0,11,6,True
2020,15,hamilton,mercedes,1,1,25.0,57,1,False
2020,15,max_verstappen,red_bull,3,2,19.0,57,1,False
2020,15,albon,red_bull,4,3,15.0,57,1,False
2020,15,norris,mclaren,9,4,12.0,57,1,False
2020,15,sainz,mclaren,15,5,10.0,57,1,False
2020,15,gasly,alphatauri,8,6,8.0,57,1,False
2020,15,ricciardo,renault,6,7,6.0,57,1,False
2020,15,bottas,mercedes,2,8,4.0,57,1,False
2020,15,ocon,renault,7,9,2.0,57,1,False
2020,15,leclerc,ferrari,12,10,1.0,56,11,True
2020,15,kvyat,alphatauri,10,11,0.0,56,11,True
2020,15,russell,williams,14,12,0.0,56,11,True
2020,15,vettel,ferrari,11,13,0.0,56,11,True
2020,15,latifi,williams,20,14,0.0,56,11,True
2020,15,raikkonen,alfa,17,15,0.0,56,11,True
2020,15,giovinazzi,alfa,16,16,0.0,56,11,True
2020,15,kevin_magnussen,haas,18,17,0.0,56,11,True
2020,15,perez,racing_point,5,18,0.0,53,5,True
2020,15,stroll,racing_point,13,19,0.0,2,4,True
2020,15,grosjean,haas,19,20,0.0,0,4,True
2020,16,perez,racing_point,5,1,25.0,87,1,False
2020,16,ocon,renault,11,2,18.0,87,1,False
2020,16,stroll,racing_point,10,3,15.0,87,1,False
2020,16,sainz,mclaren,8,4,12.0,87,1,False
2020,16,ricciardo,renault,7,5,10.0,87,1,False
2020,16,albon,red_bull,12,6,8.0,87,1,False
2020,16,kvyat,alphatauri,6,7,6.0,87,1,False
2020,16,bottas,mercedes,1,8,4.0,87,1,False
2020,16,russell,mercedes,2,9,3.0,87,1,False
2020,16,norris,mclaren,19,10,1.0,87,1,False
2020,16,gasly,alphatauri,9,11,0.0,87,1,False
2020,16,vettel,ferrari,13,12,0.0,87,1,False
2020,16,giovinazzi,alfa,14,13,0.0,87,1,False
2020,16,raikkonen,alfa,18,14,0.0,87,1,False
2020,16,kevin_magnussen,haas,15,15,0.0,87,1,False
2020,16,aitken,williams,17,16,0.0,87,1,False
2020,16,pietro_fittipaldi,haas,20,17,0.0,87,1,False
2020,16,latifi,williams,16,18,0.0,52,5,True
2020,16,max_verstappen,red_bull,3,19,0.0,0,3,True
2020,16,leclerc,ferrari,4,20,0.0,0,4,True
2020,17,max_verstappen,red_bull,1,1,25.0,55,1,False
2020,17,bottas,mercedes,2,2,18.0,55,1,False
2020,17,hamilton,mercedes,3,3,15.0,55,1,False
2020,17,albon,red_bull,5,4,12.0,55,1,False
2020,17,norris,mclaren,4,5,10.0,55,1,False
2020,17,sainz,mclaren,6,6,8.0,55,1,False
2020,17,ricciardo,renault,11,7,7.0,55,1,False
2020,17,gasly,alphatauri,9,8,4.0,55,1,False
2020,17,ocon,renault,10,9,2.0,55,1,False
2020,17,stroll,racing_point,8,10,1.0,55,1,False
2020,17,kvyat,alphatauri,7,11,0.0,54,11,True
2020,17,raikkonen,alfa,15,12,0.0,54,11,True
2020,17,leclerc,ferrari,12,13,0.0,54,11,True
2020,17,vettel,ferrari,13,14,0.0,54,11,True
2020,17,russell,williams,16,15,0.0,54,11,True
2020,17,giovinazzi,alfa,14,16,0.0,54,11,True
2020,17,latifi,williams,18,17,0.0,54,11,True
2020,17,kevin_magnussen,haas,20,18,0.0,54,11,True
2020,17,pietro_fittipaldi,haas,17,19,0.0,53,12,True
2020,17,perez,racing_point,19,20,0.0,8,7,True
2021,1,hamilton,mercedes,2,1,25.0,56,1,False
2021,1,max_verstappen,red_bull,1,2,18.0,56,1,False
2021,1,bottas,mercedes,3,3,16.0,56,1,False
2021,1,norris,mclaren,7,4,12.0,56,1,False
2021,1,perez,red_bull,0,5,10.0,56,1,False
2021,1,leclerc,ferrari,4,6,8.0,56,1,False
2021,1,ricciardo,mclaren,6,7,6.0,56,1,False
2021,1,sainz,ferrari,8,8,4.0,56,1,False
2021,1,tsunoda,alphatauri,13,9,2.0,56,1,False
2021,1,stroll,aston_martin,10,10,1.0,56,1,False
2021,1,raikkonen,alfa,14,11,0.0,56,1,False
2021,1,giovinazzi,alfa,12,12,0.0,55,11,True
2021,1,ocon,alpine,16,13,0.0,55,11,True
2021,1,russell,williams,15,14,0.0,55,11,True
2021,1,vettel,aston_martin,20,15,0.0,55,11,True
2021,1,mick_schumacher,haas,18,16,0.0,55,11,True
2021,1,gasly,alphatauri,5,17,0.0,52,31,True
2021,1,latifi,williams,17,18,0.0,51,31,True
2021,1,alonso,alpine,9,19,0.0,32,23,True
2021,1,mazepin,haas,19,20,0.0,0,3,True
2021,2,max_verstappen,red_bull,3,1,25.0,63,1,False
2021,2,hamilton,mercedes,1,2,19.0,63,1,False
2021,2,norris,mclaren,7,3,15.0,63,1,False
2021,2,leclerc,ferrari,4,4,12.0,63,1,False
2021,2,sainz,ferrari,11,5,10.0,63,1,False
2021,2,ricciardo,mclaren,6,6,8.0,63,1,False
2021,2,gasly,alphatauri,5,7,6.0,63,1,False
2021,2,stroll,aston_martin,10,8,4.0,63,1,False
2021,2,ocon,alpine,9,9,2.0,63,1,False
2021,2,alonso,alpine,15,10,1.0,63,1,False
2021,2,perez,red_bull,2,11,0.0,63,1,False
2021,2,tsunoda,alphatauri,20,12,0.0,63,1,False
2021,2,raikkonen,alfa,16,13,0.0,63,1,False
2021,2,giovinazzi,alfa,17,14,0.0,62,11,True
2021,2,vettel,aston_martin,0,15,0.0,61,6,True
2021,2,mick_schumacher,haas,18,16,0.0,61,12,True
2021,2,mazepin,haas,19,17,0.0,61,12,True
2021,2,bottas,mercedes,8,18,0.0,30,4,True
2021,2,russell,williams,12,19,0.0,30,4,True
2021,2,latifi,williams,14,20,0.0,0,4,True
2021,3,hamilton,mercedes,2,1,25.0,66,1,False
2021,3,max_verstappen,red_bull,3,2,18.0,66,1,False
2021,3,bottas,mercedes,1,3,16.0,66,1,False
2021,3,perez,red_bull,4,4,12.0,66,1,False
2021,3,norris,mclaren,7,5,10.0,66,1,False
2021,3,leclerc,ferrari,8,6,8.0,66,1,False
2021,3,ocon,alpine,6,7,6.0,66,1,False
2021,3,alonso,alpine,13,8,4.0,66,1,False
2021,3,ricciardo,mclaren,16,9,2.0,66,1,False
2021,3,gasly,alphatauri,9,10,1.0,66,1,False
2021,3,sainz,ferrari,5,11,0.0,66,1,False
2021,3,giovinazzi,alfa,12,12,0.0,65,11,True
2021,3,vettel,aston_martin,10,13,0.0,65,11,True
2021,3,stroll,aston_martin,17,14,0.0,65,11,True
2021,3,tsunoda,alphatauri,14,15,0.0,65,11,True
2021,3,russell,williams,11,16,0.0,65,11,True
2021,3,mick_schumacher,haas,19,17,0.0,64,12,True
2021,3,latifi,williams,18,18,0.0,64,12,True
2021,3,mazepin,haas,20,19,0.0,64,12,True
2021,3,raikkonen,alfa,15,20,0.0,1,130,True
2021,4,hamilton,mercedes,1,1,25.0,66,1,False
2021,4,max_verstappen,red_bull,2,2,19.0,66,1,False
2021,4,bottas,mercedes,3,3,15.0,66,1,False
2021,4,leclerc,ferrari,4,4,12.0,66,1,False
2021,4,perez,red_bull,8,5,10.0,66,1,False
2021,4,ricciardo,mclaren,7,6,8.0,66,1,False
2021,4,sainz,ferrari,6,7,6.0,66,1,False
2021,4,norris,mclaren,9,8,4.0,65,11,True
2021,4,ocon,alpine,5,9,2.0,65,11,True
2021,4,gasly,alphatauri,12,10,1.0,65,11,True
2021,4,stroll,aston_martin,11,11,0.0,65,11,True
2021,4,raikkonen,alfa,17,12,0.0,65,11,True
2021,4,vettel,aston_martin,13,13,0.0,65,11,True
2021,4,russell,williams,15,14,0.0,65,11,True
2021,4,giovinazzi,alfa,14,15,0.0,65,11,True
2021,4,latifi,williams,19,16,0.0,65,11,True
2021,4,alonso,alpine,10,17,0.0,65,11,True
2021,4,mick_schumacher,haas,18,18,0.0,64,12,True
2021,4,mazepin,haas,20,19,0.0,64,12,True
2021,4,tsunoda,alphatauri,16,20,0.0,6,10,True
2021,5,max_verstappen,red_bull,2,1,25.0,78,1,False
2021,5,sainz,ferrari,4,2,18.0,78,1,False
2021,5,norris,mclaren,5,3,15.0,78,1,False
2021,5,perez,red_bull,9,4,12.0,78,1,False
2021,5,vettel,aston_martin,8,5,10.0,78,1,False
2021,5,gasly,alphatauri,6,6,8.0,78,1,False
2021,5,hamilton,mercedes,7,7,7.0,78,1,False
2021,5,stroll,aston_martin,13,8,4.0,77,11,True
2021,5,ocon,alpine,11,9,2.0,77,11,True
2021,5,giovinazzi,alfa,10,10,1.0,77,11,True
2021,5,raikkonen,alfa,14,11,0.0,77,11,True
2021,5,ricciardo,mclaren,12,12,0.0,77,11,True
2021,5,alonso,alpine,17,13,0.0,77,11,True
2021,5,russell,williams,15,14,0.0,77,11,True
2021,5,latifi,williams,18,15,0.0,77,11,True
2021,5,tsunoda,alphatauri,16,16,0.0,77,11,True
2021,5,mazepin,haas,19,17,0.0,75,13,True
2021,5,mick_schumacher,haas,20,18,0.0,75,13,True
2021,5,bottas,mercedes,3,19,0.0,29,61,True
2021,5,leclerc,ferrari,1,20,0.0,0,30,True
2021,6,perez,red_bull,6,1,25.0,51,1,False
2021,6,vettel,aston_martin,11,2,18.0,51,1,False
2021,6,gasly,alphatauri,4,3,15.0,51,1,False
2021,6,leclerc,ferrari,1,4,12.0,51,1,False
2021,6,norris,mclaren,9,5,10.0,51,1,False
2021,6,alonso,alpine,8,6,8.0,51,1,False
2021,6,tsunoda,alphatauri,7,7,6.0,51,1,False
2021,6,sainz,ferrari,5,8,4.0,51,1,False
2021,6,ricciardo,mclaren,13,9,2.0,51,1,False
2021,6,raikkonen,alfa,14,10,1.0,51,1,False
2021,6,giovinazzi,alfa,20,11,0.0,51,1,False
2021,6,bottas,mercedes,10,12,0.0,51,1,False
2021,6,mick_schumacher,haas,17,13,0.0,51,1,False
2021,6,mazepin,haas,18,14,0.0,51,1,False
2021,6,hamilton,mercedes,2,15,0.0,51,1,False
2021,6,latifi,williams,16,16,0.0,51,1,False
2021,6,russell,williams,15,17,0.0,48,6,True
2021,6,max_verstappen,red_bull,3,18,0.0,45,3,True
2021,6,stroll,aston_martin,19,19,0.0,29,3,True
2021,6,ocon,alpine,12,20,0.0,3,101,True
2021,7,max_verstappen,red_bull,1,1,26.0,53,1,False
2021,7,hamilton,mercedes,2,2,18.0,53,1,False
2021,7,perez,red_bull,4,3,15.0,53,1,False
2021,7,bottas,mercedes,3,4,12.0,53,1,False
2021,7,norris,mclaren,8,5,10.0,53,1,False
2021,7,ricciardo,mclaren,10,6,8.0,53,1,False
2021,7,gasly,alphatauri,6,7,6.0,53,1,False
2021,7,alonso,alpine,9,8,4.0,53,1,False
2021,7,vettel,aston_martin,12,9,2.0,53,1,False
2021,7,stroll,aston_martin,19,10,1.0,53,1,False
2021,7,sainz,ferrari,5,11,0.0,53,1,False
2021,7,russell,williams,14,12,0.0,52,11,True
2021,7,tsunoda,alphatauri,0,13,0.0,52,11,True
2021,7,ocon,alpine,11,14,0.0,52,11,True
2021,7,giovinazzi,alfa,13,15,0.0,52,11,True
2021,7,leclerc,ferrari,7,16,0.0,52,11,True
2021,7,raikkonen,alfa,17,17,0.0,52,11,True
2021,7,latifi,williams,16,18,0.0,52,11,True
2021,7,mick_schumacher,haas,15,19,0.0,52,11,True
2021,7,mazepin,haas,18,20,0.0,52,11,True
2021,8,max_verstappen,red_bull,1,1,25.0,71,1,False
2021,8,hamilton,mercedes,2,2,19.0,71,1,False
2021,8,bottas,mercedes,5,3,15.0,71,1,False
2021,8,perez,red_bull,4,4,12.0,71,1,False
2021,8,norris,mclaren,3,5,10.0,70,11,True
2021,8,sainz,ferrari,12,6,8.0,70,11,True
2021,8,leclerc,ferrari,7,7,6.0,70,11,True
2021,8,stroll,aston_martin,9,8,4.0,70,11,True
2021,8,alonso,alpine,8,9,2.0,70,11,True
2021,8,tsunoda,alphatauri,11,10,1.0,70,11,True
2021,8,raikkonen,alfa,18,11,0.0,70,11,True
2021,8,vettel,aston_martin,14,12,0.0,70,11,True
2021,8,ricciardo,mclaren,13,13,0.0,70,11,True
2021,8,ocon,alpine,17,14,0.0,70,11,True
2021,8,giovinazzi,alfa,15,15,0.0,70,11,True
2021,8,mick_schumacher,haas,19,16,0.0,69,12,True
2021,8,latifi,williams,16,17,0.0,68,13,True
2021,8,mazepin,haas,20,18,0.0,68,13,True
2021,8,russell,williams,10,19,0.0,36,5,True
2021,8,gasly,alphatauri,6,20,0.0,1,4,True
2021,9,max_verstappen,red_bull,1,1,26.0,71,1,False
2021,9,bottas,mercedes,5,2,18.0,71,1,False
2021,9,norris,mclaren,2,3,15.0,71,1,False
2021,9,hamilton,mercedes,4,4,12.0,71,1,False
2021,9,sainz,ferrari,10,5,10.0,71,1,False
2021,9,perez,red_bull,3,6,8.0,71,1,False
2021,9,ricciardo,mclaren,13,7,6.0,71,1,False
2021,9,leclerc,ferrari,12,8,4.0,71,1,False
2021,9,gasly,alphatauri,6,9,2.0,71,1,False
2021,9,alonso,alpine,14,10,1.0,70,11,True
2021,9,russell,williams,8,11,0.0,70,11,True
2021,9,tsunoda,alphatauri,7,12,0.0,70,11,True
2021,9,stroll,aston_martin,9,13,0.0,70,11,True
2021,9,giovinazzi,alfa,15,14,0.0,70,11,True
2021,9,raikkonen,alfa,16,15,0.0,70,11,True
2021,9,latifi,williams,18,16,0.0,70,11,True
2021,9,vettel,aston_martin,11,17,0.0,69,4,True
2021,9,mick_schumacher,haas,19,18,0.0,69,12,True
2021,9,mazepin,haas,20,19,0.0,69,12,True
2021,9,ocon,alpine,17,20,0.0,0,4,True
2021,10,hamilton,mercedes,2,1,25.0,52,1,False
2021,10,leclerc,ferrari,4,2,18.0,52,1,False
2021,10,bottas,mercedes,3,3,15.0,52,1,False
2021,10,norris,mclaren,5,4,12.0,52,1,False
2021,10,ricciardo,mclaren,6,5,10.0,52,1,False
2021,10,sainz,ferrari,10,6,8.0,52,1,False
2021,10,alonso,alpine,7,7,6.0,52,1,False
2021,10,stroll,aston_martin,14,8,4.0,52,1,False
2021,10,ocon,alpine,9,9,2.0,52,1,False
2021,10,tsunoda,alphatauri,16,10,1.0,52,1,False
2021,10,gasly,alphatauri,11,11,0.0,52,1,False
2021,10,russell,williams,12,12,0.0,51,11,True
2021,10,giovinazzi,alfa,15,13,0.0,51,11,True
2021,10,latifi,williams,17,14,0.0,51,11,True
2021,10,raikkonen,alfa,13,15,0.0,51,11,True
2021,10,perez,red_bull,0,16,0.0,51,11,True
2021,10,mazepin,haas,19,17,0.0,51,11,True
2021,10,mick_schumacher,haas,18,18,0.0,51,11,True
2021,10,vettel,aston_martin,8,19,0.0,40,31,True
2021,10,max_verstappen,red_bull,1,20,0.0,0,4,True
2021,11,ocon,alpine,8,1,25.0,70,1,False
2021,11,hamilton,mercedes,1,2,18.0,70,1,False
2021,11,sainz,ferrari,15,3,15.0,70,1,False
2021,11,alonso,alpine,9,4,12.0,70,1,False
2021,11,gasly,alphatauri,5,5,11.0,70,1,False
2021,11,tsunoda,alphatauri,16,6,8.0,70,1,False
2021,11,latifi,williams,18,7,6.0,70,1,False
2021,11,russell,williams,17,8,4.0,70,1,False
2021,11,max_verstappen,red_bull,3,9,2.0,70,1,False
2021,11,raikkonen,alfa,13,10,1.0,69,11,True
2021,11,ricciardo,mclaren,11,11,0.0,69,11,True
2021,11,mick_schumacher,haas,20,12,0.0,69,11,True
2021,11,giovinazzi,alfa,0,13,0.0,69,11,True
2021,11,mazepin,haas,19,14,0.0,3,4,True
2021,11,norris,mclaren,6,15,0.0,2,4,True
2021,11,bottas,mercedes,2,16,0.0,0,4,True
2021,11,perez,red_bull,4,17,0.0,0,4,True
2021,11,leclerc,ferrari,7,18,0.0,0,4,True
2021,11,stroll,aston_martin,12,19,0.0,0,4,True
2021,11,vettel,aston_martin,10,20,0.0,70,2,True
2021,12,max_verstappen,red_bull,1,1,12.5,1,1,False
2021,12,russell,williams,2,2,9.0,1,1,False
2021,12,hamilton,mercedes,3,3,7.5,1,1,False
2021,12,ricciardo,mclaren,4,4,6.0,1,1,False
2021,12,vettel,aston_martin,5,5,5.0,1,1,False
2021,12,gasly,alphatauri,6,6,4.0,1,1,False
2021,12,ocon,alpine,8,7,3.0,1,1,False
2021,12,leclerc,ferrari,9,8,2.0,1,1,False
2021,12,latifi,williams,10,9,1.0,1,1,False
2021,12,sainz,ferrari,11,10,0.5,1,1,False
2021,12,alonso,alpine,12,11,0.0,1,1,False
2021,12,bottas,mercedes,13,12,0.0,1,1,False
2021,12,giovinazzi,alfa,14,13,0.0,1,1,False
2021,12,norris,mclaren,15,14,0.0,1,1,False
2021,12,tsunoda,alphatauri,16,15,0.0,1,1,False
2021,12,mick_schumacher,haas,17,16,0.0,1,1,False
2021,12,mazepin,haas,18,17,0.0,1,1,False
2021,12,raikkonen,alfa,0,18,0.0,1,1,False
2021,12,perez,red_bull,0,19,0.0,1,1,False
2021,12,stroll,aston_martin,19,20,0.0,1,1,False
2021,13,max_verstappen,red_bull,1,1,25.0,72,1,False
2021,13,hamilton,mercedes,2,2,19.0,72,1,False
2021,13,bottas,mercedes,3,3,15.0,72,1,False
2021,13,gasly,alphatauri,4,4,12.0,71,11,True
2021,13,leclerc,ferrari,5,5,10.0,71,11,True
2021,13,alonso,alpine,9,6,8.0,71,11,True
2021,13,sainz,ferrari,6,7,6.0,71,11,True
2021,13,perez,red_bull,0,8,4.0,71,11,True
2021,13,ocon,alpine,8,9,2.0,71,11,True
2021,13,norris,mclaren,13,10,1.0,71,11,True
2021,13,ricciardo,mclaren,10,11,0.0,71,11,True
2021,13,stroll,aston_martin,12,12,0.0,70,12,True
2021,13,vettel,aston_martin,15,13,0.0,70,12,True
2021,13,giovinazzi,alfa,7,14,0.0,70,12,True
2021,13,kubica,alfa,16,15,0.0,70,12,True
2021,13,latifi,williams,0,16,0.0,70,12,True
2021,13,russell,williams,11,17,0.0,69,6,True
2021,13,mick_schumacher,haas,17,18,0.0,69,13,True
2021,13,tsunoda,alphatauri,14,19,0.0,48,131,True
2021,13,mazepin,haas,18,20,0.0,41,9,True
2021,14,ricciardo,mclaren,2,1,26.0,53,1,False
2021,14,norris,mclaren,3,2,18.0,53,1,False
2021,14,bottas,mercedes,19,3,15.0,53,1,False
2021,14,leclerc,ferrari,5,4,12.0,53,1,False
2021,14,perez,red_bull,8,5,10.0,53,1,False
2021,14,sainz,ferrari,6,6,8.0,53,1,False
2021,14,stroll,aston_martin,9,7,6.0,53,1,False
2021,14,alonso,alpine,10,8,4.0,53,1,False
2021,14,russell,williams,14,9,2.0,53,1,False
2021,14,ocon,alpine,12,10,1.0,53,1,False
2021,14,latifi,williams,13,11,0.0,53,1,False
2021,14,vettel,aston_martin,11,12,0.0,53,1,False
2021,14,giovinazzi,alfa,7,13,0.0,53,1,False
2021,14,kubica,alfa,17,14,0.0,53,1,False
2021,14,mick_schumacher,haas,18,15,0.0,53,1,False
2021,14,mazepin,haas,16,16,0.0,41,131,True
2021,14,hamilton,mercedes,4,17,0.0,25,4,True
2021,14,max_verstappen,red_bull,1,18,0.0,25,4,True
2021,14,gasly,alphatauri,0,19,0.0,3,22,True
2021,14,tsunoda,alphatauri,0,20,0.0,0,23,True
2021,15,hamilton,mercedes,4,1,25.0,53,1,False
2021,15,max_verstappen,red_bull,20,2,18.0,53,1,False
2021,15,sainz,ferrari,2,3,15.0,53,1,False
2021,15,ricciardo,mclaren,5,4,12.0,53,1,False
2021,15,bottas,mercedes,16,5,10.0,53,1,False
2021,15,alonso,alpine,6,6,8.0,53,1,False
2021,15,norris,mclaren,1,7,7.0,53,1,False
2021,15,raikkonen,alfa,13,8,4.0,53,1,False
2021,15,perez,red_bull,8,9,2.0,53,1,False
2021,15,russell,williams,3,10,1.0,53,1,False
2021,15,stroll,aston_martin,7,11,0.0,53,1,False
2021,15,vettel,aston_martin,10,12,0.0,52,11,True
2021,15,gasly,alphatauri,11,13,0.0,52,11,True
2021,15,ocon,alpine,9,14,0.0,52,11,True
2021,15,leclerc,ferrari,19,15,0.0,52,11,True
2021,15,giovinazzi,alfa,17,16,0.0,52,11,True
2021,15,tsunoda,alphatauri,12,17,0.0,52,11,True
2021,15,mazepin,haas,15,18,0.0,51,12,True
2021,15,latifi,williams,18,19,0.0,47,3,True
2021,15,mick_schumacher,haas,14,20,0.0,32,44,True
2021,16,bottas,mercedes,1,1,26.0,58,1,False
2021,16,max_verstappen,red_bull,2,2,18.0,58,1,False
2021,16,perez,red_bull,6,3,15.0,58,1,False
2021,16,leclerc,ferrari,3,4,12.0,58,1,False
2021,16,hamilton,mercedes,11,5,10.0,58,1,False
2021,16,gasly,alphatauri,4,6,8.0,58,1,False
2021,16,norris,mclaren,7,7,6.0,58,1,False
2021,16,sainz,ferrari,19,8,4.0,58,1,False
2021,16,stroll,aston_martin,8,9,2.0,58,1,False
2021,16,ocon,alpine,12,10,1.0,57,11,True
2021,16,giovinazzi,alfa,16,11,0.0,57,11,True
2021,16,raikkonen,alfa,17,12,0.0,57,11,True
2021,16,ricciardo,mclaren,20,13,0.0,57,11,True
2021,16,tsunoda,alphatauri,9,14,0.0,57,11,True
2021,16,russell,williams,13,15,0.0,57,11,True
2021,16,alonso,alpine,5,16,0.0,57,11,True
2021,16,latifi,williams,15,17,0.0,57,11,True
2021,16,vettel,aston_martin,10,18,0.0,57,11,True
2021,16,mick_schumacher,haas,14,19,0.0,56,12,True
2021,16,mazepin,haas,18,20,0.0,56,12,True
2021,17,max_verstappen,red_bull,1,1,25.0,56,1,False
2021,17,hamilton,mercedes,2,2,19.0,56,1,False
2021,17,perez,red_bull,3,3,15.0,56,1,False
2021,17,leclerc,ferrari,4,4,12.0,56,1,False
2021,17,ricciardo,mclaren,6,5,10.0,56,1,False
2021,17,bottas,mercedes,9,6,8.0,56,1,False
2021,17,sainz,ferrari,5,7,6.0,56,1,False
2021,17,norris,mclaren,7,8,4.0,56,1,False
2021,17,tsunoda,alphatauri,10,9,2.0,55,11,True
2021,17,vettel,aston_martin,18,10,1.0,55,11,True
2021,17,giovinazzi,alfa,12,11,0.0,55,11,True
2021,17,stroll,aston_martin,13,12,0.0,55,11,True
2021,17,raikkonen,alfa,15,13,0.0,55,11,True
2021,17,russell,williams,20,14,0.0,55,11,True
2021,17,latifi,williams,14,15,0.0,55,11,True
2021,17,mick_schumacher,haas,16,16,0.0,54,12,True
2021,17,mazepin,haas,17,17,0.0,54,12,True
2021,17,alonso,alpine,19,18,0.0,49,65,True
2021,17,ocon,alpine,11,19,0.0,40,26,True
2021,17,gasly,alphatauri,8,20,0.0,14,22,True
2021,18,max_verstappen,red_bull,3,1,25.0,71,1,False
2021,18,hamilton,mercedes,2,2,18.0,71,1,False
2021,18,perez,red_bull,4,3,15.0,71,1,False
2021,18,gasly,alphatauri,5,4,12.0,71,1,False
2021,18,leclerc,ferrari,8,5,10.0,71,1,False
2021,18,sainz,ferrari,6,6,8.0,70,11,True
